1.311029040423080438e+00, 9.566214720237985469e-01
1.031281595149970309e+00, 4.232300480719874081e+00
5.375821707217259826e-01, 6.260311185574969350e+00
1.026447608910397102e+00, 8.686904232907906476e+00
3.166142231231759308e+00, 1.529439207421673830e+00
2.710345838961428999e+00, 3.694830942712708399e+00
2.676870523765943144e+00, 6.674527043671576898e+00
2.928397189438040726e+00, 8.594609762186083302e+00
4.781878386572427253e+00, 1.433244391123440487e+00
4.994709947609825562e+00, 4.199885616427885715e+00
5.268206699629935486e+00, 6.652884277061423823e+00
5.105283384464478047e+00, 8.483255710234976377e+00
6.693508480341252564e+00, 8.577212021810148856e-01
7.331747267025463088e+00, 4.045860607226451577e+00
6.515692832504475618e+00, 5.890237973337130839e+00
6.748764359861565865e+00, 8.768197350638835985e+00
8.644598667723702334e+00, 1.413777254820822948e+00
8.744886756790027249e+00, 3.208559575886916537e+00
9.422785093426846004e+00, 5.164161788655377450e+00
9.279802663360566584e+00, 7.428202018642525495e+00

1.305382348336823428e+00, 9.509548222003226803e-01
1.031957508837139992e+00, 4.240272183701359943e+00
5.353211934849703146e-01, 6.267984823120416493e+00
1.018563005000462818e+00, 8.688255848786418767e+00
3.167554369281686100e+00, 1.537313701563446822e+00
2.702765501153907124e+00, 3.697390038474826834e+00
2.680233805004057945e+00, 6.681786068387364885e+00
2.925733959409925866e+00, 8.587065557810223737e+00
4.789528174426643581e+00, 1.435581870129426285e+00
5.001999401828014058e+00, 4.203182018121480290e+00
5.267338005032433657e+00, 6.660835947141081625e+00
5.097561071504134844e+00, 8.485340801868433758e+00
6.687544896800083905e+00, 8.630536656804818074e-01
7.339035987321875787e+00, 4.049160144809100359e+00
6.515302784441008299e+00, 5.882248391877019422e+00
6.752028141445643783e+00, 8.760893907479003317e+00
8.643327463512266107e+00, 1.405879526963991655e+00
8.737743271335604689e+00, 3.204956306540825306e+00
9.430559594710642202e+00, 5.162270040684322936e+00
9.287337724379833404e+00, 7.425511264084868834e+00

1.192561275263506637e+00, 8.375923361283262869e-01
1.045526670963170313e+00, 4.399835155633823547e+00
4.892231379449487605e-01, 6.421280989372607273e+00
8.609798921329938626e-01, 8.715212521748464169e+00
3.196154371784405424e+00, 1.694792154823663966e+00
2.550818958084117405e+00, 3.748646785178968877e+00
2.747471976769299218e+00, 6.827258723054167255e+00
2.872348023153201702e+00, 8.435907867738807298e+00
4.942230384499373130e+00, 1.482311471475854514e+00
5.147863060981386241e+00, 4.269181110016640801e+00
5.250632741387331492e+00, 6.819675009713266789e+00
4.943449217391933992e+00, 8.526799698450508558e+00
6.568183922220569571e+00, 9.697054796100499363e-01
7.485319277376827785e+00, 4.114917045616534708e+00
6.506796585989698123e+00, 5.722751402965599254e+00
6.816896831928859868e+00, 8.614815184442523588e+00
8.617799779887034717e+00, 1.248178366565649178e+00
8.594334765035636536e+00, 3.133123820619359456e+00
9.586769888818514218e+00, 5.124782259407496099e+00
9.438606832319292650e+00, 7.371266266242581189e+00

1.079833745800556244e+00, 7.241059773060436466e-01
1.058945819659784737e+00, 4.559679519210964926e+00
4.406639102258801954e-01, 6.575088489376859968e+00
7.034536592901968755e-01, 8.741941616350336730e+00
3.225242703752246420e+00, 1.852291408462654054e+00
2.397972200598420311e+00, 3.800186583148771557e+00
2.814730654276255795e+00, 6.974073127114170489e+00
2.818848304675836580e+00, 8.283468509620616871e+00
5.095121646933812087e+00, 1.528849882428224838e+00
5.294004798376027665e+00, 4.335427583650776739e+00
5.234543597742177035e+00, 6.978632828012923284e+00
4.789703155717639937e+00, 8.567548801141464665e+00
6.448173088914201934e+00, 1.076568618410971068e+00
7.632823762463373463e+00, 4.179756186886231184e+00
6.497521663205305664e+00, 5.563317253589961098e+00
6.881246857757858493e+00, 8.468705883739543694e+00
8.592086959888987963e+00, 1.090875846625954715e+00
8.449552007491304195e+00, 3.062326444703679318e+00
9.744663453932789210e+00, 5.087831585025300640e+00
9.591984989914390525e+00, 7.315454223379904697e+00

9.670714553182969686e-01, 6.103839420426466766e-01
1.071304411900037001e+00, 4.719855047093360234e+00
4.067211314613390361e-01, 6.715396041063576682e+00
5.458066338732201483e-01, 8.768270051390244291e+00
3.254599830319148790e+00, 2.009863905244492432e+00
2.243821390007456618e+00, 3.852354079499468842e+00
2.882043084646629616e+00, 7.123227263360283779e+00
2.765440011286215416e+00, 8.128781632970719428e+00
5.249935249164545681e+00, 1.574678642378581905e+00
5.440841018829037701e+00, 4.402300875693977211e+00
5.218468164225686934e+00, 7.138335235051315841e+00
4.636130127870453421e+00, 8.607230282174811009e+00
6.326025186920905874e+00, 1.184194535520965097e+00
7.781553194691846365e+00, 4.242865809093507856e+00
6.487723707338937551e+00, 5.403138870009098760e+00
6.945276083303354220e+00, 8.322525323576620337e+00
8.566232285757177323e+00, 9.338780301011879725e-01
8.303215614114064280e+00, 2.993516770676086125e+00
9.905259260649069475e+00, 5.050930673264476312e+00
9.730798525624569706e+00, 7.272500077360397164e+00

